ElementID,SECClasS_Code,SECClasS_Title,Family and Type,Volume,Area,Length,Phase_Created,Quantity of elements,WBS_L1,WBS_Title_L1,WBS_L2,WBS_Title_L2,WBS_L3,WBS_Title_L3,WBS_Code,Expected_lifespan,Mass,Co2_Total,BLC_Mass_Total,BLC_Co2_Total,Normalised requirement factor over building lifetime,Measure,Conversion_Factor,Unit_Cost,Cost,GWP_A1-A3,id,Mass_Concrete,Mass_Bricks,Mass_Tiles,Mass_Ceramics,Mass_Wood,Mass_Glass,Mass_Plastic,Mass_Bituminous_mixtures,Mass_Copper_bronze_brass,Mass_Aluminium,Mass_Iron_steel,Mass_Other_metal,Mass_Soil_stones,Mass_Dredging_spoil,Mass_Track_ballast,Mass_Insulation_materials,Mass_Asbestos_containing_materials,Mass_Gypsum_based_materials,Mass_Electrical_electronic_equipment,Mass_Cables,Co2_Concrete,Co2_Bricks,Co2_Tiles,Co2_Ceramics,Co2_Wood,Co2_Glass,Co2_Plastic,Co2_Bituminous_mixtures,Co2_Copper_bronze_brass,Co2_Aluminium,Co2_Iron_steel,Co2_Other_metal,Co2_Soil_stones,Co2_Dredging_spoil,Co2_Track_ballast,Co2_Insulation_materials,Co2_Asbestos_containing_materials,Co2_Gypsum_based_materials,Co2_Electrical_electronic_equipment,Co2_Cables,BLC_Mass_Concrete,BLC_Mass_Bricks,BLC_Mass_Tiles,BLC_Mass_Ceramics,BLC_Mass_Wood,BLC_Mass_Glass,BLC_Mass_Plastic,BLC_Mass_Bituminous_mixtures,BLC_Mass_Copper_bronze_brass,BLC_Mass_Aluminium,BLC_Mass_Iron_steel,BLC_Mass_Other_metal,BLC_Mass_Soil_stones,BLC_Mass_Dredging_spoil,BLC_Mass_Track_ballast,BLC_Mass_Insulation_materials,BLC_Mass_Asbestos_containing_materials,BLC_Mass_Gypsum_based_materials,BLC_Mass_Electrical_electronic_equipment,BLC_Mass_Cables,BLC_Co2_Concrete,BLC_Co2_Bricks,BLC_Co2_Tiles,BLC_Co2_Ceramics,BLC_Co2_Wood,BLC_Co2_Glass,BLC_Co2_Plastic,BLC_Co2_Bituminous_mixtures,BLC_Co2_Copper_bronze_brass,BLC_Co2_Aluminium,BLC_Co2_Iron_steel,BLC_Co2_Other_metal,BLC_Co2_Soil_stones,BLC_Co2_Dredging_spoil,BLC_Co2_Track_ballast,BLC_Co2_Insulation_materials,BLC_Co2_Asbestos_containing_materials,BLC_Co2_Gypsum_based_materials,BLC_Co2_Electrical_electronic_equipment,BLC_Co2_Cables
410133,Ss_25_13_50.PDE,Sistemas de parede de alvenaria - Masonry wall systems,Basic Wall - Wall_Ext_CBIM,13.34,46.06,16.66,,17,01_,Shell,01_02_,Loadbearing structural frame,01_02_03_,External walls,01_02_03_,60,0.0,0.0,0.0,0.0,0.1,A,0.0,0,0.0,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411911,Ss_25_13_50.PDE,Sistemas de parede de alvenaria - Masonry wall systems,Basic Wall - Wall_Ext_CBIM,7.55,23.79,6.1,,17,01_,Shell,01_02_,Loadbearing structural frame,01_02_03_,External walls,01_02_03_,60,0.0,0.0,0.0,0.0,0.1,A,0.0,0,0.0,0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412041,Ss_25_13_50.PDE,Sistemas de parede de alvenaria - Masonry wall systems,Basic Wall - Wall_Ext_CBIM,3.08,9.69,2.8,,17,01_,Shell,01_02_,Loadbearing structural frame,01_02_03_,External walls,01_02_03_,60,0.0,0.0,0.0,0.0,0.1,A,0.0,0,0.0,0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344598,Ss_30_20_90_95,Sistemas de pavimento de tacos de madeira - Wood block flooring systems,Floor - G2_Enchimento_10Cm,14.89,148.88,2.8,,2,02_,Core,02_01_,Fittings and furnishings,02_01_03_,Floor finishes. coverings and coatings,02_01_06_,30,0.0,0.0,0.0,0.0,0.2,V,0.0,0,0.0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392835,Ss_30_20_90_95,Sistemas de pavimento de tacos de madeira - Wood block flooring systems,Floor - G2_Enchimento_30Cm,38.43,128.11,2.8,,2,02_,Core,02_01_,Fittings and furnishings,02_01_03_,Floor finishes. coverings and coatings,02_01_06_,30,0.0,0.0,0.0,0.0,0.2,V,0.0,0,0.0,0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393049,Ss_30_12_15,Sistemas de lajes de betão armado - Concrete slab deck systems,Floor - Laje ARQ 12.5 cm (COB),25.96,207.72,2.8,,3,01_,Shell,01_02_,Loadbearing structural frame,01_02_01_,Frame (beams. columns and slabs),01_02_01_,60,0.0,0.0,0.0,0.0,0.1,V,0.0,0,0.0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409099,Ss_30_12_15,Sistemas de lajes de betão armado - Concrete slab deck systems,Floor - G2_Betão_15Cm,33.21,221.41,2.8,,3,01_,Shell,01_02_,Loadbearing structural frame,01_02_01_,Frame (beams. columns and slabs),01_02_01_,60,0.0,0.0,0.0,0.0,0.1,V,0.0,0,0.0,0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409595,Ss_30_12_15,Sistemas de lajes de betão armado - Concrete slab deck systems,Floor - G2_Betão_20Cm,44.28,221.41,2.8,,3,01_,Shell,01_02_,Loadbearing structural frame,01_02_01_,Frame (beams. columns and slabs),01_02_01_,60,0.0,0.0,0.0,0.0,0.1,V,0.0,0,0.0,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329830,Ss_25_30_20_25,Sistemas de portas - Doorset systems,Doors_IntSgl - 810x2110mm,0.08,2.47,2.8,,10,01_,Shell,01_04_,Facades,01_04_02_,Façade openings (including windows and external doors),01_04_02_,30,30.0,85.0,6.0,17.0,0.2,U,30.0,195,195,85.0,45
329859,Ss_25_30_20_25,Sistemas de portas - Doorset systems,Doors_IntSgl - 810x2110mm,0.08,2.47,2.8,,10,01_,Shell,01_04_,Facades,01_04_02_,Façade openings (including windows and external doors),01_04_02_,30,30.0,85.0,6.0,17.0,0.2,U,30.0,195,195,85.0,46
347011,Ss_25_30_20_25,Sistemas de portas - Doorset systems,Doors_IntSgl - 1010x2110mm,0.14,3.87,2.8,,10,01_,Shell,01_04_,Facades,01_04_02_,Façade openings (including windows and external doors),01_04_02_,30,30.0,85.0,6.0,17.0,0.2,U,30.0,195,195,85.0,47
351003,Ss_25_30_20_25,Sistemas de portas - Doorset systems,Doors_IntSgl - 910x2110mm,0.09,2.7,2.8,,10,01_,Shell,01_04_,Facades,01_04_02_,Façade openings (including windows and external doors),01_04_02_,30,30.0,85.0,6.0,17.0,0.2,U,30.0,195,195,85.0,48
351304,Ss_25_30_20_25,Sistemas de portas - Doorset systems,Doors_IntSgl - 910x2110mm,0.09,2.7,2.8,,10,01_,Shell,01_04_,Facades,01_04_02_,Façade openings (including windows and external doors),01_04_02_,30,30.0,85.0,6.0,17.0,0.2,U,30.0,195,195,85.0,49
351535,Ss_25_30_20_25,Sistemas de portas - Doorset systems,Doors_IntSgl - 910x2110mm,0.09,2.7,2.8,,10,01_,Shell,01_04_,Facades,01_04_02_,Façade openings (including windows and external doors),01_04_02_,30,30.0,85.0,6.0,17.0,0.2,U,30.0,195,195,85.0,50
351587,Ss_25_30_20_25,Sistemas de portas - Doorset systems,Doors_IntSgl - 910x2110mm,0.09,2.7,2.8,,10,01_,Shell,01_04_,Facades,01_04_02_,Façade openings (including windows and external doors),01_04_02_,30,30.0,85.0,6.0,17.0,0.2,U,30.0,195,195,85.0,51
351720,Ss_25_30_20_25,Sistemas de portas - Doorset systems,Doors_IntSgl - 910x2110mm,0.09,2.7,2.8,,10,01_,Shell,01_04_,Facades,01_04_02_,Façade openings (including windows and external doors),01_04_02_,30,30.0,85.0,6.0,17.0,0.2,U,30.0,195,195,85.0,52
352014,Ss_25_30_20_25,Sistemas de portas - Doorset systems,Doors_IntSgl - 910x2110mm,0.09,2.7,2.8,,10,01_,Shell,01_04_,Facades,01_04_02_,Façade openings (including windows and external doors),01_04_02_,30,30.0,85.0,6.0,17.0,0.2,U,30.0,195,195,85.0,53
352586,Ss_25_30_20_25,Sistemas de portas - Doorset systems,Doors_IntSgl - 1010x2110mm,0.1,2.93,2.8,,10,01_,Shell,01_04_,Facades,01_04_02_,Façade openings (including windows and external doors),01_04_02_,30,30.0,85.0,6.0,17.0,0.2,U,30.0,195,195,85.0,54
379797,Ss_25_38_20_30,Sistemas de componentes de portas de garagem - Garage door hardware systems,Hafele Automatic Garage Door LPU42 - Hafele Automatic Garage Door LPU42 RAL 9016,0.45,17.14,2.8,,1,01_,Shell,01_04_,Facades,01_04_02_,Façade openings (including windows and external doors),01_04_01_,30,0.0,0.0,0.0,0.0,0.2,U,0.0,0,0,0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346551,Ss_25_30_95.AW,Sistemas de janelas - Window systems,QD_WIN_Simple_Slide_2P_Blinds - CORRER_2 FOLHAS_3000x2100,0.6,10.8,2.8,,13,03_,External works,03_01_,Utilities,03_01_02_,Substations and equipment,03_01_02_,30,125.7,571.9,25.14,114.38,0.2,U,125.7,750,750,571.9,56
346741,Ss_25_30_95.AW,Sistemas de janelas - Window systems,QD_WIN_Simple_Slide_2P_Blinds - CORRER_2 FOLHAS_3000x2100,0.6,10.8,2.8,,13,03_,External works,03_01_,Utilities,03_01_02_,Substations and equipment,03_01_02_,30,125.7,571.9,25.14,114.38,0.2,U,125.7,750,750,571.9,57
346824,Ss_25_30_95.AW,Sistemas de janelas - Window systems,QD_WIN_Simple_Slide_2P_Blinds - CORRER_2 FOLHAS_3000x2100,0.6,10.8,2.8,,13,03_,External works,03_01_,Utilities,03_01_02_,Substations and equipment,03_01_02_,30,125.7,571.9,25.14,114.38,0.2,U,125.7,750,750,571.9,58
346920,Ss_25_30_95.AW,Sistemas de janelas - Window systems,Windows_Sgl_Plain - 910x910mm,0.04,1.59,2.8,,13,03_,External works,03_01_,Utilities,03_01_02_,Substations and equipment,03_01_02_,30,125.7,571.9,25.14,114.38,0.2,U,125.7,750,750,571.9,59
352232,Ss_25_30_95.AW,Sistemas de janelas - Window systems,Windows_Sgl_Plain - 1360x1210mm,0.07,2.76,2.8,,13,03_,External works,03_01_,Utilities,03_01_02_,Substations and equipment,03_01_02_,30,125.7,571.9,25.14,114.38,0.2,U,125.7,750,750,571.9,60
352323,Ss_25_30_95.AW,Sistemas de janelas - Window systems,Windows_Sgl_Plain - 1360x1210mm,0.07,2.76,2.8,,13,03_,External works,03_01_,Utilities,03_01_02_,Substations and equipment,03_01_02_,30,125.7,571.9,25.14,114.38,0.2,U,125.7,750,750,571.9,61
352379,Ss_25_30_95.AW,Sistemas de janelas - Window systems,Windows_Sgl_Plain - 1360x1210mm,0.07,2.76,2.8,,13,03_,External works,03_01_,Utilities,03_01_02_,Substations and equipment,03_01_02_,30,125.7,571.9,25.14,114.38,0.2,U,125.7,750,750,571.9,62
404599,Ss_25_30_95.AW,Sistemas de janelas - Window systems,QD_WIN_Simple_Slide_2P_Blinds - CORRER_2 FOLHAS_3000x2100,0.6,10.8,2.8,,13,03_,External works,03_01_,Utilities,03_01_02_,Substations and equipment,03_01_02_,30,125.7,571.9,25.14,114.38,0.2,U,125.7,750,750,571.9,63
404703,Ss_25_30_95.AW,Sistemas de janelas - Window systems,Windows_Sgl_Plain - 1360x1210mm,0.07,2.76,2.8,,13,03_,External works,03_01_,Utilities,03_01_02_,Substations and equipment,03_01_02_,30,125.7,571.9,25.14,114.38,0.2,U,125.7,750,750,571.9,64
404853,Ss_25_30_95.AW,Sistemas de janelas - Window systems,Windows_Sgl_Plain - 1360x1210mm,0.07,2.76,2.8,,13,03_,External works,03_01_,Utilities,03_01_02_,Substations and equipment,03_01_02_,30,125.7,571.9,25.14,114.38,0.2,U,125.7,750,750,571.9,65
410173,Ss_25_30_95.AW,Sistemas de janelas - Window systems,QD_WIN_Simple_Slide_2P_Blinds - CORRER_2 FOLHAS_3000x2100,0.6,10.8,2.8,,13,03_,External works,03_01_,Utilities,03_01_02_,Substations and equipment,03_01_02_,30,125.7,571.9,25.14,114.38,0.2,U,125.7,750,750,571.9,66
410174,Ss_25_30_95.AW,Sistemas de janelas - Window systems,QD_WIN_Simple_Slide_2P_Blinds - CORRER_2 FOLHAS_3000x2100,0.6,10.8,2.8,,13,03_,External works,03_01_,Utilities,03_01_02_,Substations and equipment,03_01_02_,30,125.7,571.9,25.14,114.38,0.2,U,125.7,750,750,571.9,67
410175,Ss_25_30_95.AW,Sistemas de janelas - Window systems,QD_WIN_Simple_Slide_2P_Blinds - CORRER_2 FOLHAS_3000x2100,0.6,10.8,2.8,,13,03_,External works,03_01_,Utilities,03_01_02_,Substations and equipment,03_01_02_,30,125.7,571.9,25.14,114.38,0.2,U,125.7,750,750,571.9,68
339280,Ss_35_10_85_90,Sistemas de escada ou rampa de madeira - Timber stair or ramp systems,Assembled Stair - Stair,0,10.8,2.8,,1,01_,Shell,01_03_,Non-load bearing elements,01_03_03_,Stairs and ramps,02_05_03_,30,0.0,0.0,0.0,0.0,0.2,U,0.0,0,0,0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
